Startup_ID,Country,Industry,Funding_Stage,Total_Funding_MUSD,Annual_Revenue_MUSD,Burn_Rate_MUSD,Revenue_Growth_Percent,Employee_Count,Valuation_MUSD,Is_IPO,Annual_Profit_MUSD,Is_Profitable
3148,USA,HealthCare,Series B,33.1306387,145.01036,45.33167129,14.35388239,844,344.4270889,0,5.812583039,1
3149,UK,EdTech,Series A,80.07175281,17.00812703,42.80639731,179.4989215,1878,152.0580761,0,-24.22995518,0
3150,UAE,E-Commerce,Seed,21.85391417,118.4242105,25.84927542,224.3136471,365,748.3718715,0,12.10323451,1
3151,USA,E-Commerce,Series B,55.01186033,96.63730064,11.98147081,229.460318,626,460.7255402,0,20.35655621,1
3152,India,FinTech,Seed,18.80496669,195.6026104,9.739877245,216.2017173,776,81.39483007,1,43.84297678,1
3153,Singapore,HealthCare,Series C,35.39233881,169.3184501,47.70895892,219.3031758,313,791.1020071,0,8.144745593,1
3154,UAE,HealthCare,Series A,93.20447835,91.2385396,10.21555817,22.40873637,1941,587.3847076,0,21.36189635,1
3155,India,FinTech,Seed,15.46297928,155.1409814,40.42759871,162.5703026,1565,491.9224786,1,8.852721205,1
3156,India,E-Commerce,Series B,63.60768862,39.01122889,18.51161346,235.9758761,1904,674.9764513,0,0.475228393,1
3157,India,SaaS,Seed,59.70247302,112.6860973,49.28442639,32.74918947,1525,507.8408444,0,-6.904957892,0
3158,USA,AI/ML,Seed,12.95309692,15.38650159,18.47097144,8.554727104,593,650.1780472,0,-9.418899575,0
3159,UK,SaaS,Series C,33.27192533,69.94376193,17.64067958,245.2957403,1150,868.1511026,0,7.577825008,1
3160,Singapore,E-Commerce,Series A,56.73516895,45.55950523,31.90943508,215.1268443,376,615.4467963,0,-8.049191586,0
3161,China,HealthCare,Series A,19.53068229,143.9225082,48.07968865,126.600893,1675,661.3024954,0,-0.249119272,0
3162,China,SaaS,Seed,80.26174198,98.2730929,48.81285933,282.4169476,468,615.7867891,0,-8.995599626,0
3163,USA,EdTech,Seed,97.24349444,150.3385605,35.38958671,231.1464379,129,533.5238787,0,16.13998124,1
3164,UAE,EdTech,Series C,22.2611806,103.3014398,37.75485765,290.5189778,1246,176.1125489,0,-1.25954084,0
3165,UK,FinTech,Seed,19.50428451,17.75364621,28.21376858,279.1480016,1774,338.9992553,1,-17.12956048,0
3166,Japan,E-Commerce,Series C,46.03857211,147.2058461,37.81320938,146.9816129,1216,694.6434225,0,10.4288393,1
3167,China,E-Commerce,Series A,75.02876244,166.7292382,43.00300478,227.6391487,1679,428.3487262,0,14.82657758,1
3168,India,SaaS,Series A,28.87846041,180.7544796,24.35615563,202.4114597,1372,409.0983669,1,30.54506132,1
3169,China,HealthCare,Series C,2.968110961,114.6123931,31.03112692,244.376337,1511,760.4729377,0,7.680899505,1
3170,USA,E-Commerce,Seed,54.58084218,150.8402791,26.91210309,237.3680787,1527,10.54101632,0,21.52704127,1
3171,China,SaaS,Series A,95.70345621,150.5328452,28.16728362,50.20343116,1264,680.5995078,0,21.35261484,1
3172,India,SaaS,Series B,39.73640869,31.57207708,44.5133907,73.95198188,1929,491.7803779,0,-23.47447119,0
3173,India,AI/ML,Series C,42.59332086,33.26202715,17.84527983,83.39081527,373,379.8787683,0,-1.232641261,0
3174,UAE,AI/ML,Series A,96.92126999,14.64165841,10.48838288,246.457075,1479,343.8339285,0,1.786562856,1
3175,India,E-Commerce,Series A,69.76615355,64.32277021,22.8683775,244.1688027,1978,177.0111178,1,1.549814409,1
3176,UAE,SaaS,Series A,72.19802036,94.96496325,10.48345101,151.1239273,493,337.5808223,0,21.86984084,1
3177,India,FinTech,Series B,56.70749853,199.5806216,24.97018124,176.3455165,861,394.4613797,0,34.30583408,1
3178,China,FinTech,Series B,97.48631188,86.48317174,45.18505446,248.9420351,959,440.2616748,0,-7.026539987,0
3179,China,AI/ML,Series B,69.19778196,145.3853964,30.90993267,97.2151122,255,673.9391355,0,15.49721616,1
3180,Germany,E-Commerce,Seed,89.60824241,138.8327067,42.78609938,19.80273919,1939,456.3031643,0,6.31807816,1
3181,USA,HealthCare,Series C,70.23850771,41.29414907,8.392926889,147.3659493,1953,797.3028827,0,9.509053736,1
3182,India,FinTech,Seed,73.77646666,12.17217671,45.05359227,274.5465574,773,641.5393074,0,-26.67996873,0
3183,India,FinTech,Series B,29.75068129,109.4283469,30.1291795,238.188137,1258,193.6490941,0,7.489837892,1
3184,USA,AI/ML,Series C,31.0443911,140.2109657,1.684813458,113.1521044,1190,280.7873069,0,37.18823798,1
3185,China,AI/ML,Seed,78.51548031,199.6512321,31.69263587,24.10755134,640,83.85294051,0,30.67731418,1
3186,Israel,E-Commerce,Seed,30.37392263,72.04290493,47.57470812,192.8912541,1639,945.9931461,0,-16.14065595,0
3187,UAE,AI/ML,Seed,56.71423701,179.3247301,4.050433324,251.1747848,1773,887.1177288,0,46.74622915,1
3188,Canada,EdTech,Series B,25.68587878,76.69552495,29.16456091,201.1598271,374,89.37224432,0,-0.302293002,0
3189,Canada,SaaS,Series A,81.8813547,138.0376358,45.78238228,130.3970261,911,576.2056358,0,2.826347172,1
3190,China,FinTech,Series C,11.93963377,119.8514596,0.5837889,41.38931589,195,960.5998098,0,33.95605914,1
3191,India,EdTech,Series B,83.11521734,11.06926926,31.58255503,273.678402,1528,748.407076,0,-16.52718252,0
3192,Israel,HealthCare,Series C,60.67025025,16.13849118,23.79762436,86.4077061,1879,494.353133,0,-10.06486207,0
3193,China,EdTech,Series B,19.50404395,4.6424359,17.414767,71.16467577,1218,244.897474,0,-10.08704133,0
3194,Germany,E-Commerce,Seed,54.66150317,74.48139988,31.41407085,245.7131164,1420,282.6418897,0,-1.546078482,0
3195,India,HealthCare,Seed,28.96738485,149.2873092,2.72983452,294.4598819,289,737.5567649,0,37.14397185,1
3196,UK,HealthCare,Series A,33.02326614,34.9647011,37.67784601,199.7472763,1948,781.6723969,0,-18.23722187,0
3197,UK,AI/ML,Series A,35.80127612,121.3676672,0.323525898,189.3190943,751,531.0498577,0,31.96505203,1
3198,UAE,EdTech,Series C,7.26860545,58.12114212,15.41609362,99.23210642,1515,125.343958,0,4.092893091,1
3199,Germany,E-Commerce,Series A,98.61020676,159.5000285,25.24753602,11.02196795,1298,934.1990318,0,26.76531443,1
3200,USA,FinTech,Series A,4.121928185,159.7800317,18.9134103,61.58037042,1703,845.5389209,0,27.58986843,1
3201,Japan,AI/ML,Series C,66.58719045,155.1951957,15.44304917,177.4069788,361,144.8360851,0,31.71447996,1
3202,India,EdTech,Series B,37.75153713,105.204286,41.55867376,49.63835624,598,61.44394571,0,-2.77230455,0
3203,UK,FinTech,Series A,64.9550188,57.27105866,46.74814546,265.731563,91,538.1883443,0,-19.51893381,0
3204,India,EdTech,Series B,36.26857706,161.9840868,43.69826298,60.50268292,1973,287.7219046,1,9.506761602,1
3205,Singapore,AI/ML,Seed,67.70131398,37.62706211,26.16932252,159.0208136,1214,286.8334609,0,-4.886564205,0
3206,Israel,FinTech,Series A,73.19431544,58.3070406,44.21979234,156.0439075,1375,91.78548479,0,-14.67554844,0
3207,India,AI/ML,Seed,69.3647114,37.19756738,46.0509921,183.1639609,205,953.6189061,0,-22.81958887,0
3208,UAE,EdTech,Seed,12.28223615,135.004927,20.52099601,101.5930506,69,831.0156274,0,20.11759611,1
3209,India,HealthCare,Series B,66.03243023,137.4040876,14.24394839,262.6925893,160,118.2654189,0,29.62234509,1
3210,Israel,SaaS,Series C,28.7187674,130.6757436,5.00343377,136.0689531,1094,877.2157738,0,32.67165628,1
3211,Canada,HealthCare,Series A,3.851335686,83.41249264,24.00668686,211.5453057,1680,684.5412757,0,4.437105614,1
3212,UAE,AI/ML,Series B,42.06823652,20.48411594,47.32021633,192.593704,437,328.8139262,0,-29.41793623,0
3213,India,AI/ML,Series C,43.92076718,182.2783321,28.08928565,39.56104452,960,871.8943016,0,26.93179648,1
3214,Japan,AI/ML,Seed,47.2502392,101.7923273,33.41134888,188.678609,340,600.0320768,0,3.012871856,1
3215,Singapore,FinTech,Series A,70.77759237,81.69095288,5.732902543,167.45729,1072,849.4264951,0,23.1822039,1
3216,USA,E-Commerce,Seed,31.57553711,117.9705662,7.261631241,270.0881987,1286,471.9215849,0,26.34955784,1
3217,UAE,AI/ML,Seed,32.2127708,38.96169195,23.27721577,264.8586078,899,503.147785,0,-5.011078041,0
3218,India,HealthCare,Series A,6.994673368,26.94348143,47.56811347,49.53166229,964,294.5549793,0,-28.2956811,0
3219,UAE,SaaS,Series C,68.99530038,81.40228168,18.10315362,29.09711795,1651,390.7542285,0,12.05958552,1
3220,India,AI/ML,Series C,57.21478305,45.83052847,43.88645366,91.90470467,1266,569.9133088,0,-19.0392344,0
3221,Singapore,AI/ML,Series A,35.59308616,49.23591376,6.102400812,296.0507927,363,947.3239276,1,10.88060491,1
3222,Germany,AI/ML,Series A,70.81370891,178.5560418,30.88915863,11.36426404,910,602.1171712,0,27.39596039,1
3223,India,FinTech,Series B,54.19841717,106.3864558,30.07058755,203.5032107,1203,151.6413008,0,6.981934886,1
3224,India,AI/ML,Series B,47.45524964,96.95207833,43.00775003,184.5115515,226,11.96120455,0,-6.21370227,0
3225,India,HealthCare,Seed,51.62112982,138.0511789,0.26550355,195.7405927,357,851.7329162,0,39.81060611,1
3226,UK,EdTech,Series A,63.9984644,190.3338487,9.577590193,69.39433748,1559,367.5037962,0,45.24969434,1
3227,USA,E-Commerce,Series C,66.34025785,22.88361361,11.06241251,71.88161701,420,318.3911099,0,0.887187025,1
3228,Germany,AI/ML,Seed,29.60682409,166.7901461,47.5033078,132.0394142,1561,801.7274673,0,8.154732237,1
3229,India,FinTech,Seed,14.93359298,117.0118264,7.769313448,33.27805308,740,945.6374776,0,25.38647945,1
3230,India,HealthCare,Seed,16.50678394,29.65998809,1.944421276,27.01089666,907,749.3048629,0,8.276293326,1
3231,Singapore,AI/ML,Seed,64.2996977,59.78128908,26.76962859,31.06603878,924,177.9780763,1,1.404830125,1
3232,India,FinTech,Series C,87.41445529,96.73110258,26.47506728,174.0288555,1952,394.4214021,0,9.138795819,1
3233,Israel,EdTech,Seed,41.54013156,138.3898403,42.21794357,122.3338478,1714,760.6015597,0,4.967452183,1
3234,UAE,SaaS,Series A,17.78249587,48.90009988,47.44809654,91.61695029,1559,907.3911856,0,-21.93112786,0
3235,China,AI/ML,Series B,75.90364733,107.2083237,26.97341756,98.166717,1976,998.6070636,0,10.08645018,1
3236,Germany,HealthCare,Series C,83.41645797,137.0919897,46.5067097,66.14857523,252,514.0031026,0,3.796780949,1
3237,UAE,FinTech,Series A,88.17766187,90.02377979,36.28544165,126.3940739,1864,823.4121943,0,0.810508701,1
3238,India,FinTech,Series A,61.07631146,172.6736792,13.30150049,64.90213041,17,51.39848456,0,38.90755189,1
3239,India,AI/ML,Series A,86.21212738,173.957091,46.42819348,210.9235825,1316,289.395626,0,13.31675082,1
3240,India,FinTech,Series B,2.526080886,94.40289792,33.40541449,41.56009123,632,374.6558363,0,-2.102273338,0
3241,Canada,SaaS,Series B,11.61634438,194.5986792,20.76338704,284.731415,1585,975.6462261,0,35.05604469,1
3242,India,FinTech,Series B,10.16503064,15.57922593,34.04408002,31.49658734,933,8.376679974,0,-22.17725387,0
3243,Germany,E-Commerce,Series A,71.54786374,1.170794475,20.1255101,283.3209107,589,311.4806341,0,-9.000285133,0
3244,Japan,E-Commerce,Series B,7.888596571,76.44331863,5.797770023,250.8220166,1668,930.7601983,1,17.94120851,1
3245,UAE,FinTech,Seed,50.14007287,120.4188637,35.97703948,205.8100756,1862,310.1448439,0,6.054806737,1
3246,Germany,AI/ML,Series B,47.79798296,126.0254314,41.22197185,274.1289884,175,228.941432,0,3.102726102,1
3247,India,E-Commerce,Series C,31.75964883,95.55092439,36.46742933,46.06954409,1236,731.4380689,0,-1.705813172,0
3248,UAE,HealthCare,Series A,87.17011182,25.41422099,11.53282192,57.01285839,1673,746.6121985,0,3.459261416,1
3249,Germany,E-Commerce,Series A,17.87288699,34.5142556,47.83608717,79.38501466,373,474.8169932,0,-25.77883268,0
3250,India,FinTech,Seed,35.89381566,170.5035228,1.360202628,77.2194004,1185,947.1828825,0,45.02098871,1
3251,India,AI/ML,Series B,77.6429785,173.6482708,16.70099634,96.70023992,1957,206.6935441,0,38.12522176,1
3252,Israel,EdTech,Series B,4.011809125,134.9427583,13.07861248,174.811115,1458,913.8487548,0,25.64645501,1
3253,China,AI/ML,Series C,67.62208962,133.0114855,2.501498758,13.31092034,667,756.7305361,0,37.87430391,1
3254,UAE,AI/ML,Seed,81.82337491,119.7375845,20.34591168,117.7704155,1594,371.3672991,0,18.0939101,1
3255,UAE,AI/ML,Series C,93.29451604,40.9837142,31.19343052,77.68361273,1502,807.8740766,0,-8.621334096,0
3256,Germany,HealthCare,Series C,87.75336741,85.9360147,44.13938789,183.9558052,1443,137.5361655,1,-6.52344248,0
3257,Germany,SaaS,Series A,32.61902757,139.330983,49.48551684,295.6249527,524,135.3275807,0,-0.802019787,0
3258,UK,FinTech,Series A,59.05004999,107.6818283,40.42367036,157.7081106,1284,930.2875172,1,-0.437541473,0
3259,USA,SaaS,Series B,8.652055822,4.206776644,23.48715788,130.5771455,1110,99.30660531,1,-14.24579363,0
3260,UK,EdTech,Series B,26.52913035,190.7345829,36.21285086,113.6318458,1455,9.059208815,1,24.16016461,1
3261,Canada,SaaS,Series C,10.3280155,169.0408025,42.19682705,236.5600196,741,392.0853391,0,9.863411377,1
3262,China,FinTech,Series B,32.20354173,52.47873031,23.3188291,26.23437484,919,108.3317196,0,-0.924309965,0
3263,UAE,FinTech,Series C,87.64353413,123.4835576,39.27421626,288.1323018,1418,863.7213108,0,5.391343997,1
3264,UK,EdTech,Series B,35.36951713,184.6862571,24.18435567,128.2857764,1893,923.0800459,0,31.44738091,1
3265,China,FinTech,Series B,56.6279122,19.65419692,19.38614994,97.54171412,1412,485.0142325,0,-6.218021124,0
3266,China,EdTech,Series A,43.90470396,100.8543814,26.35193281,292.3500943,1261,428.3441753,0,8.856659331,1
3267,Germany,EdTech,Series A,46.43273591,91.52048366,33.82515141,281.0842647,127,541.3440806,0,0.761903102,1
3268,Singapore,FinTech,Series A,96.98763313,82.33589855,36.37141461,194.3705712,1019,230.0636517,0,-2.360284754,0
3269,India,E-Commerce,Series A,30.31929236,167.1999275,17.90113982,10.45967558,1300,301.4760321,0,30.51985144,1
3270,Germany,EdTech,Seed,63.10512248,76.43890627,28.60888055,225.817818,1268,105.4722846,0,1.188911629,1
3271,India,FinTech,Series A,42.58620429,13.20083498,45.50255662,103.989433,1201,449.2178407,0,-30.59779633,0
3272,USA,E-Commerce,Seed,7.053471924,13.63462956,48.81801372,119.5426681,781,613.6331644,0,-32.83934792,0
3273,UK,EdTech,Series A,49.44375233,9.027549002,11.43967975,51.82892805,939,930.5726157,0,-0.949899504,0
3274,China,E-Commerce,Series B,81.52098958,82.12451166,9.722275169,159.4201347,1738,740.3778048,0,17.57014996,1
3275,Japan,HealthCare,Series C,10.7765439,143.8220524,33.86661311,224.6430159,705,724.4484149,0,12.05923365,1
3276,China,AI/ML,Series B,7.889592892,41.14263116,20.7927259,85.53827984,531,311.4589673,0,-3.610958248,0
3277,Singapore,HealthCare,Series B,16.20952052,129.4704698,1.308694687,281.9262079,346,888.851831,0,33.44189482,1
3278,Germany,E-Commerce,Seed,76.67561103,137.5741502,17.40840735,62.44737252,1360,947.2209182,0,28.34149262,1
3279,China,EdTech,Series A,72.67554303,51.41282374,40.3565627,24.54739048,1392,932.6016219,1,-12.64772177,0
3280,India,FinTech,Series C,56.93675912,120.3112524,39.89160383,195.0873426,457,43.60901139,0,4.249914601,1
3281,India,SaaS,Series C,47.35441401,137.1312338,24.78478893,255.5490259,662,606.3288831,0,18.86320777,1
3282,USA,FinTech,Series A,88.94425566,93.58941775,23.68163895,286.1741935,1567,645.0089802,0,9.386812162,1
3283,UK,SaaS,Seed,76.90308456,67.67496116,29.01742138,231.3154481,1857,298.5898344,0,-0.27880261,0
3284,India,SaaS,Seed,81.38228288,124.0207345,11.04789586,63.89675339,899,992.4501222,0,28.11079362,1
3285,India,EdTech,Seed,81.51296783,195.5804939,26.34957688,293.4100495,1738,294.7315215,0,34.91296525,1
3286,India,E-Commerce,Series C,64.62899832,85.65486117,0.651213367,276.2335834,613,220.5285999,0,25.53284016,1
3287,Japan,FinTech,Seed,46.34344781,78.65115171,23.83042178,53.13438971,1130,486.7249222,0,6.249978162,1
3288,USA,E-Commerce,Seed,86.60309751,93.12124703,16.86894721,169.8418189,662,326.5316429,0,15.49414746,1
3289,UK,HealthCare,Series C,92.67473434,15.70556949,33.77599333,168.8776406,1802,924.4093126,0,-15.75487183,0
3290,India,EdTech,Series C,3.356798283,110.8560743,31.95384385,135.5477595,1583,442.8763477,0,3.57192726,1
3291,China,EdTech,Series B,6.103932453,66.07512875,19.10371042,295.3629924,768,413.0988069,0,3.502823014,1
3292,India,HealthCare,Series C,95.91558639,24.72371341,0.462921776,22.58855997,1289,627.7328195,0,11.27362741,1
3293,India,FinTech,Series A,28.43890077,93.51821985,12.68845411,190.026628,451,85.70909789,0,16.72349995,1
3294,Germany,AI/ML,Series C,87.46357453,1.175105322,31.70405772,65.56456869,418,757.9492821,0,-19.7040224,0
3295,India,HealthCare,Series C,39.49071678,80.65615641,3.711429817,160.5627054,819,769.5568277,0,21.72439121,1
3296,India,FinTech,Seed,12.7909057,21.59418595,5.471356849,235.0235277,94,476.6557056,0,4.357487603,1
3297,India,SaaS,Series B,8.963876821,5.346394328,32.38704773,77.78440693,1450,955.9194513,0,-22.13622384,0
3298,India,EdTech,Seed,16.49428201,164.9827717,37.81279331,121.0410662,962,581.4424152,0,13.16666726,1
3299,India,FinTech,Series B,25.73942629,183.2916363,16.14533043,285.4765819,1582,696.760272,0,36.59869129,1
3300,USA,E-Commerce,Seed,49.36331704,41.93109235,24.53468597,229.6368176,1535,924.7232307,0,-3.726280578,0
3301,UAE,E-Commerce,Series A,70.44829216,108.0900036,47.29099711,173.9533394,706,668.0136167,0,-5.457774911,0
3302,Germany,EdTech,Seed,98.65345907,55.95265235,47.28262375,70.4892294,107,434.6668777,0,-17.33474833,0
3303,Germany,HealthCare,Seed,44.70916759,98.96869902,15.44438845,130.4651041,1863,29.64731975,0,15.36196778,1
3304,India,AI/ML,Series A,52.30030929,87.60794852,40.51839496,233.3480891,1932,729.6578191,0,-5.679877575,0
3305,Israel,HealthCare,Series A,52.65975444,54.17568549,29.73780824,247.060208,551,965.0416815,0,-4.553338152,0
3306,USA,FinTech,Series C,54.40400119,140.2285191,48.77667622,77.15882845,1536,472.8839479,0,2.185977198,1
3307,India,HealthCare,Seed,52.25632505,25.73494638,23.93291713,200.3077621,1484,343.0697946,0,-7.862468378,0
3308,China,EdTech,Series A,1.868700751,11.08802004,38.75787271,33.02588268,200,521.6631293,0,-27.54197988,0
3309,India,FinTech,Series A,1.170757389,153.6512489,38.43004277,11.8476307,1883,729.7950197,1,9.257285016,1
3310,USA,SaaS,Series C,10.66896549,133.3530412,24.92190009,166.8588074,1824,5.68702211,0,17.10470443,1
3311,Germany,HealthCare,Series B,11.05410374,99.95596177,39.8019427,71.19205701,977,887.7756641,0,-3.47774637,0
3312,UAE,HealthCare,Series A,70.78479399,93.82405921,13.12591263,28.27904922,1234,886.9310454,0,17.46080597,1
3313,UK,AI/ML,Series A,21.28668722,99.73357021,6.200426511,220.2993523,1355,543.5914439,0,25.01404384,1
3314,Singapore,FinTech,Seed,89.57669637,87.68630318,21.31567086,151.9025036,1734,126.7668723,0,10.26553022,1
3315,Japan,E-Commerce,Series C,92.93202663,78.88201302,47.18716977,239.9017182,267,673.4467656,0,-11.77198248,0
3316,India,HealthCare,Seed,97.61344045,100.1882753,25.08715595,200.8635507,164,142.1564346,1,12.36109781,1
3317,India,EdTech,Series B,93.96904918,105.9387766,31.79943102,220.2924573,953,510.0094157,0,7.66416047,1
3318,USA,HealthCare,Series C,27.91694387,138.5345117,31.24570655,95.67137148,1520,98.16182212,0,12.70787559,1
3319,UK,AI/ML,Seed,51.46790763,142.3858286,6.715386077,82.66636858,1864,591.1200116,0,34.81107432,1
3320,UK,SaaS,Series A,18.37004205,75.83700149,19.57581443,182.2580932,237,321.4789785,0,7.242511857,1
3321,Israel,AI/ML,Series A,80.81475586,83.00133429,35.37625475,64.02423142,526,831.8364577,0,0.413113384,1
3322,Singapore,HealthCare,Series C,88.95473881,75.05258536,48.60230592,245.5465741,650,800.9463956,0,-13.36746119,0
3323,China,E-Commerce,Series A,85.27759509,107.5388868,8.484085141,159.2614498,1544,998.4815061,0,25.73268723,1
3324,USA,HealthCare,Seed,43.90332792,90.94403081,20.58105033,71.96203004,1951,261.2156588,0,10.57147981,1
3325,UAE,FinTech,Series C,76.10871458,177.9744944,4.84518061,189.4246285,83,66.49208732,0,48.39736945,1
3326,Japan,HealthCare,Series A,10.66033779,139.4240727,12.19458534,283.7855418,374,445.7882488,1,28.44552204,1
3327,UAE,E-Commerce,Series A,4.984232291,179.7819486,18.90029123,29.21794434,33,87.98631829,0,33.41399677,1
3328,India,FinTech,Series B,75.57040502,141.9728298,27.07809807,37.25683616,1860,182.6072165,0,20.43988987,1
3329,China,EdTech,Series B,43.11017216,194.2129336,11.60528742,253.9325483,472,599.3136407,0,44.36517131,1
3330,India,FinTech,Series C,99.55937721,127.3294873,11.45537679,37.3301635,490,594.1701971,0,29.69287784,1
3331,India,AI/ML,Series B,10.62816737,192.7282526,38.91371596,16.61573396,1979,48.11084034,0,21.02330622,1
3332,India,SaaS,Seed,85.70714047,32.05489314,48.13581898,107.6395214,1824,445.6902277,0,-27.04099664,0
3333,China,AI/ML,Series A,48.51832349,10.96929733,16.24828709,142.6782361,1751,532.5675994,0,-5.261353336,0
3334,China,FinTech,Series A,82.88786935,116.0354744,34.43080173,172.9861088,1691,271.6841166,1,8.08727399,1
3335,India,EdTech,Series A,81.89560093,196.7068946,12.97821502,154.6535686,1122,872.682966,0,44.02075642,1
3336,USA,HealthCare,Series C,91.68320813,83.81224684,46.40481752,274.389446,1567,165.2931544,0,-9.241892828,0
3337,UK,FinTech,Series C,30.48715112,42.80265076,33.67782777,231.7570896,1333,257.632296,0,-12.12257975,0
3338,USA,AI/ML,Series B,95.03013599,104.5475191,40.15357505,295.2240255,53,161.209443,0,-0.966119831,0
3339,India,FinTech,Series A,16.01502908,129.9353256,2.562766756,145.5543499,1070,120.9639007,0,33.59910826,1
3340,UK,FinTech,Series A,9.114908982,63.37814976,29.96544782,29.8772349,1552,879.5842881,0,-4.37225292,0
3341,Canada,FinTech,Series A,43.72993622,143.096487,26.42785533,286.8815397,1507,281.4698692,0,20.50124582,1
3342,India,EdTech,Series A,83.0039739,195.0353442,14.72054565,6.213382669,1313,723.9113994,0,43.76102363,1
3343,India,E-Commerce,Series A,47.86869193,179.4441428,13.19525625,233.9483241,470,430.8424479,0,38.61676826,1
3344,USA,E-Commerce,Seed,83.09938108,58.67128202,29.04323764,14.22819908,1202,637.6941133,0,-1.434528449,0
3345,Israel,FinTech,Series A,73.23899377,65.68137479,35.35363319,229.5581862,79,928.5353152,0,-7.037341696,0
3346,China,EdTech,Seed,21.73341023,74.62247428,1.755320576,281.6919873,222,845.3848277,0,21.13431433,1
3347,China,EdTech,Series A,94.93928087,79.21327929,28.41333894,119.8317877,1616,73.64146046,0,3.785313697,1
3348,USA,FinTech,Series C,7.017335694,20.51374009,8.605930494,76.08463111,923,845.9765226,0,1.786512065,1
3349,Germany,AI/ML,Series C,89.92969105,152.5115864,7.104100296,71.75234999,1752,454.5643977,0,38.4775496,1
3350,India,AI/ML,Seed,31.13990145,73.38518309,31.19366246,150.056705,81,353.3949982,1,-1.321467064,0
3351,China,SaaS,Series A,50.51466023,176.0240854,15.61241885,55.41167555,837,674.0259858,0,37.26744241,1
3352,Israel,FinTech,Series C,42.8128354,185.4246543,22.09992363,203.512471,189,950.4568337,0,33.19630993,1
3353,China,SaaS,Series C,18.01162113,5.374046207,18.06394059,113.6639455,217,98.6648201,0,-9.909588118,0
3354,UAE,AI/ML,Series A,36.45653977,197.7063625,32.45198238,100.3173003,186,769.2366451,0,29.00479256,1
3355,Singapore,AI/ML,Series A,20.10050919,142.1495349,23.55897633,141.079245,716,207.4904906,0,21.86308115,1
3356,India,FinTech,Series C,21.18476107,104.3182491,48.17658724,165.0633132,1334,383.2354422,1,-9.729811557,0
3357,Israel,SaaS,Series A,19.51862677,78.21075787,17.68389968,46.86942737,1938,874.4539012,0,8.095394518,1
3358,India,SaaS,Series B,49.41272065,103.9443675,37.04018858,213.7901923,893,548.0701881,0,2.146785249,1
3359,Germany,FinTech,Series A,79.99520538,65.26263243,12.93889912,265.4693945,760,72.11936471,0,9.627110494,1
3360,India,SaaS,Series C,57.32803334,124.7262188,25.48677932,87.00614028,1187,510.5083074,0,13.12498985,1
3361,India,HealthCare,Series C,89.42745227,19.04956515,27.67323062,58.21531604,163,790.6936921,0,-11.62750687,0
3362,UK,AI/ML,Seed,64.01790437,124.4139593,16.52255313,229.3491,39,531.2361848,0,23.43424047,1
3363,India,E-Commerce,Series B,69.24467145,55.4312976,23.64184839,59.14480851,1060,171.0547928,0,-0.657890095,0
3364,UK,EdTech,Series C,67.09311574,4.018148396,14.03600403,17.17027231,985,447.8158697,0,-6.076647935,0
3365,Germany,SaaS,Series B,45.49646013,110.7648003,0.399439006,187.67675,1273,924.7236412,0,31.2123299,1
3366,India,SaaS,Series A,69.2445434,115.9003273,10.86085025,75.72666781,1788,659.9129701,0,27.16120207,1
3367,India,EdTech,Series C,7.9010669,85.60051644,35.03320221,55.68407063,653,731.237074,0,-4.574148369,0
3368,Germany,SaaS,Seed,86.12529572,14.92110339,38.57105492,294.5728088,700,787.0068249,0,-19.66213328,0
3369,USA,EdTech,Series C,78.0034022,178.7219191,14.08212307,91.1001701,1884,95.23995707,0,39.47045369,1
3370,Singapore,FinTech,Seed,25.27776586,122.480446,20.46134564,271.5157706,107,583.6288765,0,19.11602649,1
3371,China,HealthCare,Series B,77.03521297,23.58480326,1.964546441,57.57453594,335,379.0356172,0,9.989280077,1
3372,UAE,HealthCare,Seed,2.251617539,102.43065,11.92943876,246.598254,246,143.4633679,1,18.64896312,1
3373,China,AI/ML,Series A,22.50741068,99.70223603,38.98304224,153.0955675,1880,206.6960105,0,-2.857634785,0
3374,UK,E-Commerce,Series A,7.448586628,12.55017282,30.33871489,28.18545689,147,782.2546714,0,-18.84218062,0
3375,China,SaaS,Series A,78.24246475,121.5685109,10.36794905,221.4135616,639,165.6816598,0,28.86846599,1
3376,India,E-Commerce,Series C,75.83154097,161.7611166,12.94635556,268.1616447,627,315.8565142,0,36.62296461,1
3377,USA,FinTech,Series A,81.54996636,149.9271068,40.85842095,53.09001215,1581,288.4489716,0,11.164337,1
3378,Canada,HealthCare,Series A,1.443687639,40.99239813,10.53330173,219.0491215,1079,53.38721209,0,2.035791216,1
3379,UK,FinTech,Series C,50.62203994,172.5273596,16.77447052,136.2904931,1649,464.847657,0,33.12914555,1
3380,Canada,FinTech,Series B,70.77878355,68.83716205,33.25149871,227.3917837,399,767.100193,1,-4.718148097,0
3381,UAE,SaaS,Series A,16.38471175,189.3284215,28.09950805,215.6087447,1397,27.04186959,0,27.96881929,1
3382,UAE,FinTech,Series A,65.32928202,14.81371886,23.09742324,12.84706799,369,116.9886932,0,-9.486580107,0
3383,Israel,HealthCare,Series C,9.326899832,97.49863336,44.99708044,57.72270561,591,721.5857462,0,-9.843763302,0
3384,UK,E-Commerce,Series B,18.95125975,119.6263132,11.06355209,143.9530367,216,595.6130857,0,23.24175185,1
3385,USA,HealthCare,Series B,48.10388468,49.90619465,37.09685255,280.4102807,1766,716.671376,0,-12.04247605,0
